date,imoex,ofz5y,eps_fwd,coe,erp,pe
2025-02-04,2917.71,17.4078762744,760.0,0.2604782517796491,0.08639948903564912,3.839092105263158
2025-02-05,2930.56,17.2682196597,760.0,0.25933609958506226,0.08665390298806225,3.856
2025-02-06,2970.12,17.1692994604,760.0,0.2558819172289335,0.0841889226249335,3.9080526315789474
2025-02-07,2966.53,17.1222277032,760.0,0.2561915773647999,0.08496930033279992,3.903328947368421
2025-02-10,3012.39,17.1599347525,760.0,0.2522913699753352,0.08069202245033519,3.963671052631579
2025-02-11,3018.02,17.2805521351,760.0,0.2518207301475802,0.07901520879658022,3.971078947368421
2025-02-12,3025.63,17.2045216681,760.0,0.2511873560217211,0.07914213934072109,3.981092105263158
2025-02-13,3206.97,16.0668400746,760.0,0.23698381961789478,0.07631541887189475,4.219697368421053
2025-02-14,3185.0,16.6927898503,760.0,0.23861852433281006,0.07169062582981006,4.190789473684211
2025-02-17,3308.41,16.6199070073,760.0,0.22971759848386386,0.06351852841086386,4.353171052631579
2025-02-18,3258.76,16.532304143,760.0,0.23321754286906674,0.06789450143906672,4.287842105263159
2025-02-19,3270.64,16.5699943207,715.0,0.21861164787319914,0.05291170466619913,4.574321678321678
2025-02-20,3292.62,16.4489166476,715.0,0.21715229816984652,0.05266313169384651,4.605062937062937
2025-02-21,3283.29,16.5008663642,715.0,0.21776937157546242,0.05276070793346241,4.592013986013986
2025-02-24,3303.63,16.5432810394,715.0,0.21642859521193353,0.050995784817933515,4.620461538461538
2025-02-25,3326.14,16.4786674748,715.0,0.2149638920791067,0.050177217331106694,4.651944055944056
2025-02-26,3276.0,16.3236121774,715.0,0.21825396825396826,0.05501784647996824,4.581818181818182
2025-02-27,3232.65,16.3436932451,715.0,0.22118076500703757,0.05774383255603757,4.521188811188812
2025-02-28,3200.48,16.4128774981,715.0,0.22340398940158976,0.05927521442058978,4.476195804195804
2025-03-03,3145.73,16.306020639,715.0,0.22729223423497885,0.06423202784497886,4.399622377622378
2025-03-04,3241.63,16.1032910742,715.0,0.22056804755632198,0.05953513681432196,4.533748251748252
2025-03-05,3263.62,15.6195359108,715.0,0.21908187840496138,0.06288651929696137,4.564503496503496
2025-03-06,3207.7,15.2964830751,715.0,0.22290114412195655,0.06993631337095657,4.486293706293706
2025-03-07,3166.88,15.2205322816,715.0,0.22577426362855554,0.07356894081255555,4.429202797202797
2025-03-10,3200.81,14.9140196095,715.0,0.2233809566953365,0.07424076060033649,4.476657342657343
2025-03-11,3200.95,15.1811240749,715.0,0.2233711866789547,0.07155994592995471,4.476853146853147
2025-03-12,3183.97,15.0662544361,715.0,0.22456241735946006,0.07389987299846007,4.453104895104895
2025-03-13,3121.57,15.1810086885,715.0,0.22905140682413017,0.07724131993913017,4.365832167832168
2025-03-14,3195.08,14.9220899785,715.0,0.22378156415488815,0.07456066436988815,4.468643356643357
2025-03-17,3245.19,14.7501258002,715.0,0.22032608260225134,0.07282482460025136,4.5387272727272725
2025-03-18,3257.49,14.607000471,715.0,0.21949415040414555,0.07342414569414557,4.55593006993007
2025-03-19,3229.79,14.6755944524,715.0,0.2213766220094805,0.07462067748548049,4.517188811188811
